1.041389256038640809e+01,-9.658076920108801033e+00,1.071310716971246002e+01,2.764770812522580723e+00,9.651125974809197317e+00,7.444905961207941125e+00,1.121013302301400216e+01,1.013741809125826343e+01,5.564006551172356652e+00,7.984603220171799798e-01,4.904286313079795789e+00,7.922733172653234845e+00,8.559150864170122830e+00
9.728524767870114331e+00,-1.137198872616212242e+01,1.433553039132194939e+01,2.982233063801919659e+00,1.186962218572023176e+01,7.581732967700192560e+00,1.128991672823627113e+01,9.805609449400851219e+00,1.994989671154570043e-01,-8.971368522031045956e+00,4.791061885866839121e-01,1.343553688938977686e+01,8.471959198287088100e+00
9.630566151884286441e+00,-1.115276417579546653e+01,1.371303632889326707e+01,4.919859885621891138e+00,1.619562497452175620e+01,7.451458778986977727e+00,6.601315809055252615e+00,1.134550452575843593e+01,2.635217394388141621e+00,-8.662947274088109495e+00,5.370616107007839535e-01,9.336550840196183643e+00,1.000296820856717339e+01
9.833072293343093406e+00,-1.251499825745998074e+01,1.254806974050006652e+01,3.553591093092123288e+00,1.592473177021434161e+01,8.332203541739520603e+00,8.530876523898980324e+00,1.336686742518180360e+01,4.560062509578590273e+00,-7.127442234273050126e+00,5.773223693644312426e+00,1.641498980899618232e+01,1.605435210500054311e+01
9.921885522464741314e+00,-1.163158550783544243e+01,1.482566360493719415e+01,6.099445043994245808e+00,1.572641483918455840e+01,1.019875507596466768e+01,1.628687774315737613e+01,1.806226516886916755e+01,8.117677168231184126e+00,-5.555308601970672555e+00,1.332195682308059848e+00,1.103167987072567691e+01,1.328974139631993978e+01
9.639666230208018050e+00,-9.435458750372252013e+00,1.775888783530994885e+01,7.234649792914963129e+00,1.333129360611568615e+01,7.899658677366202753e+00,1.934813179491258239e+01,1.754483555403602324e+01,7.129824707739254919e+00,-6.932889238924230924e+00,-2.016784845819128869e+00,8.642240731967019585e+00,4.532785367928067188e+00
