1.040212145159873458e+01,-1.018396055353859708e+01,7.404403696269883817e+00,1.472985429499283974e-02,4.498782147809268217e+00,3.475014280102272757e+00,7.737131550176753692e+00,6.671878964949200075e+00,5.694470700684935771e+00,2.726645281481129501e+00,4.434412680313718269e+00,5.989086754748556451e+00,8.442785689819965356e+00
9.892047358751066000e+00,-9.954508300119192299e+00,1.872505624326208817e+01,3.830668581427951302e+00,7.683077816988406639e+00,9.086040493442958166e+00,1.239184829342856276e+01,1.035374075412766004e+01,7.889114539811610705e+00,1.204495943673199454e-01,3.578286846108325481e+00,9.836721115472567334e+00,1.101048806955961190e+01
1.004724513439923861e+01,-9.404037736614935028e+00,1.999111073109067149e+01,7.688325355471567590e+00,9.352345662882077804e+00,1.080551040877441871e+01,1.393529952540504446e+01,7.916474429143571356e+00,6.087426898717117396e+00,4.615614524744517388e-01,2.321822686012902093e-01,1.025629079098901109e+01,1.167360580829782535e+01
1.058379790038976864e+01,5.502538793087925484e-01,2.267467071622992236e+01,6.101942797386620931e+00,7.272594632336105036e+00,6.406289781226735869e+00,7.964848129930871323e+00,2.184500058059102745e+00,-3.383881135411710983e-01,-8.445790833305055756e+00,-1.072700623229244954e+01,1.217316039022776852e+00,-3.252548640504468125e+00
1.248207262174338261e+01,4.188505803941641403e+00,2.141036768542761592e+01,1.757210758946702356e+01,2.519145350804295447e+01,1.585925430568171990e+01,9.026440683343334825e+00,5.732166773108762214e+00,-6.893069596650924780e+00,-2.180270437238261039e+01,-3.125543126569613861e+01,7.518843981320908476e+00,1.260112945417635189e+00
1.430569074838621368e+01,7.373303890992528586e+00,2.594687856063607256e+01,2.517923201679274570e+01,2.540987970108197302e+01,1.631598680350855801e+01,2.576391270153447266e+00,4.060964107362323716e+00,-9.221600057889414614e+00,-2.127265215281497035e+01,-3.765102031497094259e+01,1.090319557852358301e+01,-5.569891851968647778e+00
1.529872358873172544e+01,1.106101272015723858e+01,2.243578259194574898e+01,1.905199481101308479e+01,1.802730497091575756e+01,1.879614771768582315e+01,-2.730782132994758360e+00,1.421410009990577272e+01,-1.168578723349690485e+01,-1.711935628185251090e+01,-3.394541244056915730e+01,7.487197268851682352e+00,-4.313428259013758925e+00
1.599482986307975096e+01,1.398245938640711117e+01,2.064141391541360449e+01,1.770707419288948614e+01,6.556705646689570344e+00,8.824449881685310970e+00,-5.900966184220473920e+00,2.009223939240974843e+01,-7.660998650965271217e+00,-1.140222769388016744e+01,-3.229956695314101012e+01,6.499532328706171924e+00,-1.097560462212860877e+01
1.669202080158588331e+01,1.333309606618581711e+01,7.556099945189385991e+00,1.031569806792997923e+01,1.075006747004474050e+01,3.457423515457188756e+01,-1.187298346264731563e+01,-7.284677557234992662e+00,-1.822394165752717754e+01,-2.882901938586043933e+00,-7.642817014918452223e+00,-2.255521545503562209e+00,-5.010609820996340780e+00
1.724491913772868656e+01,1.502989988708213431e+01,5.646850211651290863e+00,1.136629531899058421e+01,1.618328088417510413e+00,3.555300132607405317e+01,-1.107579104585498264e+01,-1.249112380715084925e+01,-1.514197085331112369e+01,-1.266122179854828822e+01,-2.140710357731736835e+01,-5.375896644608667785e+00,7.614020447590309715e+00
1.754116902565447944e+01,1.400382805936415487e+01,4.817714285953974773e+00,1.050576851177513049e+01,-7.276502312093537483e+00,2.777784508842993105e+01,-1.572573032028818751e+01,-1.638855563710749408e+01,-1.378374854462268395e+01,-1.474028677775388729e+01,-2.720445973821470531e+01,-9.523194051648562919e+00,1.026460721288112055e+01
1.733747377161116177e+01,1.330315423553248344e+01,7.542954553005978724e+00,1.324555947791809452e+01,-1.033750790452797297e+01,2.204638917165302203e+01,-1.857553401678247695e+01,-1.315472685493848459e+01,-7.169694817012558730e+00,-1.351767404411337736e+01,-3.229765883200524001e+01,-9.866926962998892492e+00,1.622220701903760798e+01
