6.995732675613669294e+00,-1.640806632697780998e+01,1.356530091889998779e+01,6.316279195287974879e+00,1.212134596390453645e+01,1.311472721702370414e+01,1.662233523134832325e+01,1.259986812965638059e+01,1.493281501694709057e+01,1.297196795055877061e+01,1.313280919653656653e+01,1.258235186481144297e+01,1.116968887336368610e+01
7.150150210708387633e+00,-1.121152258781881095e+01,2.680155991328082266e+01,1.458954523406290349e+01,1.118548398641532060e+01,7.851617119516960841e+00,1.509488884114323781e+01,8.307436533049788352e+00,8.260437967936105963e+00,7.928932001688748343e+00,5.453471276717858807e+00,1.018914602342125697e+01,6.908662788401656485e+00
7.125484357088916809e+00,-1.502604537550339359e+01,2.495996822489499323e+01,1.499902143633396889e+01,1.588223594752253831e+01,9.717333797722769617e+00,1.446099940801958184e+01,8.168346584250111064e+00,7.398748893211190669e+00,8.571103173203509229e+00,7.974030198195411145e+00,1.147383134201789012e+01,1.104910205657609623e+01
8.153313977598216411e+00,-8.591505631509246399e-01,3.355204917932787367e+01,1.805421351586372580e+01,1.687073475254185340e+01,1.209083449029140134e+01,1.343484110848799595e+01,1.208399471267591618e+00,-6.522968548173860626e+00,-2.980544219744928558e+00,-1.395184693416553490e+00,-1.937072591810137467e+00,-2.350088523076126368e+00
1.028618348718956454e+01,8.317709020249987262e+00,3.539432983717892967e+01,1.706634195637787599e+01,1.619796783599180401e+01,1.453868388786843902e+01,1.809571599456343804e+01,5.012130703165769141e+00,-6.378451221946381366e+00,-7.408852659519200579e+00,-3.779633972981729872e+00,-8.900373176413996390e+00,-3.508255783274122575e+00
1.080842816458560485e+01,1.316808342832180401e+01,3.018421404201365021e+01,1.528886847483562761e+01,1.663491771272986952e+01,1.069544072778298727e+01,1.133312755147860251e+01,-3.369454027336193480e+00,-1.150186281718881887e+01,-9.384918192251237912e+00,-2.952647302399098450e+00,1.578211369100456452e+00,1.066789170621644134e+00
1.101239133418827620e+01,1.438400770672598661e+01,3.004792094408376357e+01,1.582008610297161333e+01,1.200623729044803056e+01,1.064433152862711118e+01,1.315623677236786548e+01,-8.093129295323794326e-01,-6.960694074279344612e+00,-5.592866549152621936e+00,1.698203948473203884e+00,1.386145421147637169e+00,5.052780468145376958e-01
1.103086282578999366e+01,1.404795934542735836e+01,2.831948843331891297e+01,2.005436314871412762e+01,1.124323360276875583e+01,5.870370008419008911e+00,1.564685950696841843e+01,-4.690741756786053762e-01,-1.054987042237431005e+01,-8.266864536414878728e+00,1.297821183017793700e+00,-3.175253321887236968e+00,1.352229715890049810e+00
1.119152356564716300e+01,1.318434073530621475e+01,2.869611397938567166e+01,2.460233955826448593e+01,1.389958004482471488e+01,6.781880164617279938e+00,1.931562722458146908e+01,-2.549328653366927711e+00,-1.576362591592047480e+01,-8.393058666169775250e+00,3.156360222021909578e+00,1.820661962289375380e+00,5.810904850907776975e+00
1.114490744781005027e+01,1.531300921839540941e+01,2.215083528389243028e+01,1.785409846506148313e+01,1.165209668290008160e+01,6.660747355140001602e+00,1.832577167992716483e+01,-5.556219857077356217e+00,-1.464509346354399710e+01,-5.031441416479778717e+00,2.768748090225010117e+00,-1.842966137053783093e+00,-1.127684195157984126e+00
1.108280274231588258e+01,1.249708703499250717e+01,2.234738304285108157e+01,2.159404788521326779e+01,1.488012870533789744e+01,8.858642469421074139e+00,2.284957637033394207e+01,8.960321005855816923e-01,-1.549714525880654570e+01,-7.600531681376911486e+00,6.680669279782983416e+00,1.947371764353655443e+00,-3.661604524855562315e-01
1.092609026031561470e+01,1.242404295203432518e+01,1.963198495155853252e+01,1.861094003840949895e+01,1.302028691368225566e+01,8.554848460209599992e+00,2.145978629889314604e+01,6.417256184640126371e+00,-8.687951228929462033e+00,-7.092752495185538741e+00,4.839444940453753397e+00,-2.671938428419915468e+00,-5.606660694900571507e+00
1.090618293741333744e+01,1.025444211943999484e+01,2.075934356411638149e+01,2.179606404367763872e+01,1.997121905406705977e+01,1.421506960681641019e+01,2.490892665447927357e+01,9.242947812080972270e+00,-1.616098024686497325e+01,-1.217633239073347795e+01,5.863553358055739295e+00,-3.442684773319632630e+00,-1.000034118098187008e+01
1.091302815300485030e+01,1.114235167836642226e+01,1.801956050576022506e+01,1.962585576475062155e+01,1.521269490699049598e+01,1.180595970073211554e+01,2.271347624411170329e+01,5.796015652605904123e+00,-1.157495110551068151e+01,-8.515716916542512394e+00,3.242336092308735651e+00,-2.747021707489274434e+00,-8.679726987505214097e+00
1.064186988968931757e+01,9.548252526229461523e+00,1.712008104273154530e+01,2.110697349648581778e+01,1.438413860941637701e+01,1.030461455417669470e+01,2.589285071136551153e+01,8.947513085936881438e+00,-4.366295562331170999e+00,-3.246850720932027645e+00,4.085616207852781123e+00,-7.295856269621748602e+00,-1.460674860288167665e+01
