7.733487795576800217e+00,-7.010002982416354556e+00,2.384970966035889717e+01,1.444622892190703389e+01,1.732984521317115068e+01,1.124442771910863570e+01,8.391728201727353564e+00,4.598502757262525442e+00,1.991035327110085129e+00,-9.078930084796894562e-01,-2.513051714761896260e+00,-1.212693675577544283e+01,-1.661343477849421646e+01
8.554510586539537442e+00,1.390226006697425631e-01,3.028414979986346367e+01,1.420771223443474085e+01,1.434128526678998838e+01,8.479001304826617513e+00,3.778407392719858482e+00,-7.903850465828932137e-01,-2.816019652267726325e+00,-3.796599105039085487e+00,-5.324240172003932514e+00,-1.060154086758441139e+01,-1.262977356739047430e+01
9.189865198852219308e+00,-2.732029018355681682e+00,3.335570614289947855e+01,2.464387725898887993e+01,2.456091234492051711e+01,1.216576425062299016e+01,1.873555364743228813e+00,2.422194562363537695e+00,-2.783640371874192623e-02,-3.883477126745964014e+00,-7.453641545955754566e+00,-1.075886684122415993e+01,-1.489284320805039741e+01
9.271043878773946645e+00,1.405983164537701890e+00,2.822042417016101723e+01,1.805711768360354696e+01,2.392014956790920621e+01,1.275450303721751233e+01,-1.765059570611360984e+00,-1.856062365503880152e+00,9.400831708895901473e-01,-1.217478068382873424e+00,-2.942073363190370383e+00,-3.431193086290159400e+00,-1.006908944858409605e+01
8.812072705943631235e+00,1.922504592000277679e+00,2.680380581290133790e+01,1.339714407531325691e+01,1.899438531604593550e+01,1.124275321979733810e+01,-2.631393919175907037e+00,1.338979115177328483e+00,8.883551008030357465e+00,4.968385414620478890e+00,2.660381954766572576e+00,-2.452892741076496463e+00,-5.553802815897832090e+00
8.548689258185316220e+00,-3.044534121193093412e+00,3.011359939919785589e+01,2.003767076838553862e+01,2.172437889773480890e+01,9.586818514220396992e+00,-4.876448502466705359e-01,-2.514851817573133808e-01,8.916805751249766487e+00,9.723498446873570344e+00,7.537498320281742714e+00,1.717195463965021318e+00,1.170694978959039512e+00
8.501599408314435280e+00,-2.808798023955231926e+00,2.990722380135485992e+01,1.796310568866159230e+01,2.003273799700092539e+01,1.163473935733577846e+01,5.525455698126384263e+00,-1.131727789334907364e+00,6.958245569575169043e+00,7.707939681191934511e+00,5.009786620109260014e+00,2.352265120116701524e+00,-5.436311232742259136e-01
8.208321150283229173e+00,-2.686938876468374371e+00,2.963761307303497716e+01,1.599923651967123384e+01,1.611923103826354620e+01,7.678826284330157570e+00,4.015776531767748736e+00,1.645196342613930218e+00,7.003988285548119919e+00,5.684107730567829364e+00,-3.416704829056235737e-01,-3.070259659370298877e+00,-3.409473322102387183e+00
9.853899194594493594e+00,-1.260073196551945429e+01,-1.330743651673847872e+01,1.111840692350230775e+01,2.168752977660985692e+01,4.077781995378593649e+01,9.986816682678389512e+00,-3.347616933827979313e+00,-7.603027849607939537e+00,-8.136275031181906314e+00,4.611422420186109150e+00,9.791121877888560476e+00,-7.637837334642016529e+00
1.030718393090858420e+01,-1.000707595047482634e+01,-1.776337828384532003e+01,1.242262867270954452e+01,2.016242602063346112e+01,3.190145139411060882e+01,-6.230396518730039190e-01,-5.138287433401294457e+00,-1.153365456372263065e+00,-6.278579918601786325e+00,-1.416767304971192631e+00,9.034423654077365029e+00,-6.702662115612589844e+00
